userid,ISBN,rating
145165,1400034779,8
145198,140067477,0
145198,345342968,6
145198,345392825,0
145198,399501487,0
145198,044021145X,0
145198,440214041,0
145198,553586122,0
145198,865471185,0
145198,880381736,0
145198,971880107,0
145369,006016848X,5
145369,64400026,0
145369,316602051,0
145369,316602906,0
145369,316693006,8
145369,316693235,9
145369,316693251,9
145369,316693286,9
145369,316693294,5
145369,316693324,0
145369,345396936,0
145369,373483503,0
145369,399148639,0
145369,425113884,0
145369,425151867,8
145369,425155404,0
145369,425182878,0
145369,439064872,7
145369,440211727,0
145369,440212561,0
145369,440221471,0
145369,440224764,0
145369,446364193,9
145369,446520802,0
145369,446525502,8
145369,446601241,7
145369,446602213,0
145369,446604801,8
145369,446606189,9
145369,446610038,0
145369,446612790,0
145369,446676098,0
145369,451166892,0
145369,451177096,0
145369,451186362,0
145369,452281903,6
145369,515127833,0
145369,553234811,0
145369,553250531,0
145369,553289411,0
145369,553572202,0
145369,553580191,0
145369,059035342X,0
145369,609610597,0
145369,671041789,0
145369,684874350,0
145369,1558743669,10
145369,1558744606,0
145369,1558745157,8
145431,60930535,0
145431,61099694,0
145431,014025448X,0
145431,140254544,0
145431,140257934,0
145431,140265686,0
145431,156005891,0
145431,316601950,0
145431,316690619,0
145431,316693251,0
145431,316693286,0
145431,316780375,0
145431,316781010,0
145431,034536676X,0
145431,345386108,0
145431,345422317,0
145431,345435168,0
145431,345439104,0
145431,375412530,0
145431,375501371,0
145431,375702709,0
145431,375703055,0
145431,375725784,0
145431,380002930,0
145431,380817691,0
145431,385720106,0
145431,425118703,0
145431,425135721,0
145431,425144429,0
145431,425146413,0
145431,425162443,0
145431,425167720,0
145431,425178765,0
145431,440212812,0
145431,440218535,0
145431,440223202,0
145431,446350109,0
145431,446525804,0
145431,446601640,0
145431,446670251,0
145431,446672211,0
145431,449911004,0
145431,451188489,0
145431,452260116,0
145431,452277337,0
145431,051511264X,0
145431,553250426,0
145431,553268880,0
145431,553292722,0
145431,553377868,0
145431,553564528,0
145431,553572202,0
145431,553578022,0
145431,553801376,0
145431,067100042X,0
145431,671004549,0
145431,671014919,0
145431,671016768,0
145431,671024094,0
145431,671026011,0
145431,671034057,0
145431,671038184,0
145431,671038443,0
145431,067155302X,0
145431,671553046,0
145431,067169071X,0
145431,671758896,0
145431,671867113,0
145431,671867156,0
145431,671867164,0
145431,671868691,0
145431,671886665,0
145431,679723161,0
145431,679746048,0
145431,684835959,0
145431,743411331,0
145431,804108749,0
145431,080410946X,0
145431,804113475,0
145431,1551665301,0
145449,60512822,0
145449,60977493,6
145449,61093327,0
145449,61097659,0
145449,140042393,0
145449,140042598,0
145449,014016930X,0
145449,156628708,0
145449,312265867,7
145449,312282990,8
145449,312422156,0
145449,031298328X,5
145449,312983867,7
145449,316096199,0
145449,316284955,7
145449,316666343,0
145449,330375253,0
145449,345425308,0
145449,345427637,0
145449,345446666,0
145449,374100128,0
145449,375401601,6
145449,375726403,10
145449,385474016,8
145449,385504209,0
145449,385508042,0
145449,038550926X,0
145449,425179613,0
145449,425192725,0
145449,043935806X,7
145449,044011585X,0
145449,440124344,0
145449,440131480,0
145449,440166497,0
145449,440176484,0
145449,440178002,0
145449,440185327,0
145449,440209412,0
145449,440209803,0
145449,440211891,7
145449,440221501,0
145449,440224772,0
145449,440224837,0
145449,440224845,0
145449,440225701,0
145449,440236851,0
145449,446310786,10
145449,446603422,8
145449,044661193X,7
145449,446672211,0
145449,446675059,0
145449,449134482,0
145449,449221512,0
145449,449223345,0
145449,451204956,0
145449,553263226,0
145449,553576925,0
145449,055357695X,8
145449,609608444,10
145449,609610597,0
145449,671623249,0
145449,679426159,0
145449,679772677,0
145449,679781587,0
145449,684865742,0
145449,743206045,0
145449,786866586,4
145449,805059555,7
145449,089480829X,0
145449,971880107,0
145449,1400031354,10
145449,1400031362,0
145449,1400034779,10
145449,1401088945,0
145449,1573225789,10
145449,1573227331,0
145451,61031070,0
145451,312978383,0
145451,034545104X,0
145451,373218036,0
145451,373218192,0
145451,373218400,0
145451,373243286,0
145451,373243790,0
145451,373244487,0
145451,373270976,0
145451,373483503,0
145451,373483694,0
145451,373483899,0
145451,373484003,0
145451,373484224,0
145451,373484232,0
145451,373484410,0
145451,373484429,0
145451,373825013,0
145451,375700757,0
145451,375703063,0
145451,380018179,0
145451,385265700,0
145451,425135721,0
145451,425148297,0
145451,425150984,0
145451,425173631,0
145451,425178579,0
145451,425181464,0
145451,425189031,0
145451,439064864,0
145451,439136350,0
145451,439139597,0
145451,043935806X,0
145451,440111811,0
145451,044011585X,0
145451,440117437,0
145451,440124344,0
145451,440166497,0
145451,440167531,0
145451,440168724,0
145451,440170796,0
145451,440173922,0
145451,440176484,0
145451,440183057,0
145451,440184053,0
145451,440185327,0
145451,440193613,0
145451,440200563,0
145451,440201926,0
145451,440203856,0
145451,440205573,0
145451,440207622,0
145451,440209412,0
145451,440211727,0
145451,440211891,0
145451,440213282,0
145451,440213525,0
145451,440214041,0
145451,440214114,0
145451,044021422X,0
145451,440217466,0
145451,440217547,0
145451,440220602,0
145451,440221315,0
145451,440221471,0
145451,440221501,0
145451,044022165X,0
145451,440222656,0
145451,440222842,0
145451,440223237,0
145451,440223571,0
145451,440224624,0
145451,440224764,0
145451,440224772,0
145451,440224780,0
145451,440224810,0
145451,440224829,0
145451,440224837,0
145451,440224845,0
145451,440224853,0
145451,440224861,0
145451,440225701,0
145451,440235154,0
145451,440236665,0
145451,440236673,0
145451,440236819,0
145451,440236851,0
145451,440236991,0
145451,440237025,0
145451,044023722X,0
145451,440241073,0
145451,440241537,0
145451,044651652X,0
145451,446516538,0
145451,446604232,0
145451,446605239,10
145451,446607193,0
145451,446609617,0
145451,446609943,0
145451,446611808,0
145451,446611867,0
145451,449149676,0
145451,451190491,0
145451,451190521,0
145451,451190548,0
145451,451190556,0
145451,451190564,0
145451,451190572,0
145451,451199685,0
145451,451202317,0
145451,451204301,0
145451,452280621,0
145451,515102636,0
145451,051510521X,0
145451,051511054X,0
145451,515114693,0
145451,515116068,0
145451,515116750,0
145451,051511779X,0
145451,515118230,0
145451,515118559,0
145451,515118656,0
145451,515119202,0
145451,051511992X,0
145451,515120006,0
145451,515120618,0
145451,515120871,0
145451,515121843,0
145451,051512219X,0
145451,515122491,0
145451,515122734,0
145451,051512317X,0
145451,515124214,0
145451,515124893,0
145451,515125628,0
145451,051512608X,0
145451,515126772,0
145451,515127833,0
145451,515128546,0
145451,515128554,0
145451,515128600,0
145451,515129933,0
145451,515130389,0
145451,515131229,0
145451,515132020,0
145451,515132187,0
145451,051513225X,0
145451,051513287X,0
145451,515133302,0
145451,515133973,0
145451,515135739,0
145451,051513628X,0
145451,515136379,0
145451,515136530,0
145451,515137111,0
145451,553265741,0
145451,553278274,0
145451,553278592,0
145451,553285785,0
145451,553290789,0
145451,553295977,0
145451,553573209,0
145451,055358099X,0
145451,553581023,0
145451,553583956,0
145451,590353403,0
145451,067100042X,0
145451,671004530,0
145451,671004549,0
145451,671004565,0
145451,671004573,0
145451,671014919,0
145451,671016652,0
145451,671027123,0
145451,671027662,0
145451,067103619X,0
145451,671036505,0
145451,671041789,0
145451,671568175,0
145451,671673688,0
145451,671701231,0
145451,671741195,0
145451,671749412,0
145451,671758896,0
145451,671793489,0
145451,671867091,0
145451,671867113,0
145451,671867156,0
145451,671867164,0
145451,671867172,0
145451,671880608,0
145451,671886665,0
145451,671888587,0
145451,067976402X,0
145451,684835983,0
145451,684848783,0
145451,684874350,0
145451,688177859,0
145451,743224574,0
145451,743418131,0
145451,743457943,0
145451,743467523,0
145451,786862564,0
145451,786867647,0
145451,821769278,0
145451,821770209,0
145451,1551669390,0
145451,1558743316,0
145451,1558744150,0
145619,002026478X,0
145619,60096195,0
145619,60915544,0
145619,60922532,0
145619,006098824X,0
145619,140113428,0
145619,140293248,0
145619,142001740,0
145619,156027321,0
145619,312195516,10
145619,312291639,0
145619,312924801,0
145619,312980159,0
145619,312983824,0
145619,316666343,0
145619,316777722,0
145619,316969680,0
145619,034540761X,0
145619,034541389X,0
145619,345443284,0
145619,345446666,0
145619,375700757,0
145619,375705856,0
145619,375707972,0
145619,375727345,0
145619,380002930,0
145619,038079487X,0
145619,380814021,0
145619,380820447,0
145619,038082101X,0
145619,038531292X,0
145619,385420161,0
145619,385474016,0
145619,385493800,0
145619,385722206,0
145619,399148027,0
145619,399501487,0
145619,042511774X,0
145619,425152898,0
145619,044021145X,0
145619,440214041,0
145619,440222656,0
145619,440224624,0
145619,440226430,9
145619,440234743,0
145619,440235162,0
145619,440235502,0
145619,440241073,0
145619,446350982,0
145619,446359866,0
145619,446363251,0
145619,446364193,0
145619,446364266,0
145619,044651652X,0
145619,044651862X,0
145619,446525774,0
145619,446527793,0
145619,446600342,0
145619,446604801,0
145619,446605581,0
145619,446606812,0
145619,446607193,0
145619,446608815,0
145619,446609617,0
145619,446610038,0
145619,446610399,0
145619,044661064X,0
145619,446611085,0
145619,446611867,9
145619,446612790,0
145619,451202317,0
145619,452264464,0
145619,452284937,0
145619,051511779X,0
145619,515118656,0
145619,515119644,0
145619,515120898,0
145619,515126772,0
145619,515127833,0
145619,515130966,0
145619,515132020,0
145619,051513287X,0
145619,515133302,0
145619,515135739,0
145619,553278274,0
145619,553296981,0
145619,553563521,0
145619,553569910,8
145619,553572997,0
145619,553573209,6
145619,553579983,0
145619,553580930,0
145619,553583980,7
145619,553584375,9
145619,553584510,0
145619,671003755,0
145619,671021001,0
145619,671034006,9
145619,671038184,0
145619,671525743,0
145619,671534726,0
145619,671534734,0
145619,679732411,0
145619,067976402X,0
145619,679781587,0
145619,684832178,0
145619,068484267X,0
145619,684848783,0
145619,684865742,0
145619,684872153,0
145619,074322535X,0
145619,743406176,6
145619,743410181,0
145619,767902521,0
145619,767914767,0
145619,786868716,8
145619,786881852,0
145619,804108749,0
145619,804111898,0
145619,821769367,0
145619,089480829X,0
145619,971880107,0
145619,1401088945,0
145619,1551669390,0
145641,60168013,0
145641,60173289,7
145641,60392452,8
145641,60921145,0
145641,60930535,10
145641,60931418,0
145641,60934417,0
145641,60987561,0
145641,61009059,10
145641,61097101,0
145641,61099325,0
145641,140244824,0
145641,140293248,8
145641,142001740,0
145641,312195516,0
145641,312199430,0
145641,312201656,0
145641,312278586,0
145641,312966970,0
145641,316601950,6
145641,316776963,0
145641,316780375,0
145641,316789844,0
145641,345348036,0
145641,345368754,0
145641,034538184X,0
145641,375700757,0
145641,375702709,0
145641,375703861,0
145641,375706771,7
145641,375707972,0
145641,375713751,0
145641,038079487X,0
145641,038533334X,0
145641,385336179,0
145641,385484518,10
145641,038550120X,7
145641,385720114,0
145641,399133143,0
145641,399144463,0
145641,044022103X,0
145641,440940001,5
145641,441172717,0
145641,446604666,0
145641,446605239,7
145641,446607711,0
145641,446610542,0
145641,446677450,0
145641,451188489,0
145641,452284937,0
145641,553289691,0
145641,553573209,0
145641,670894605,0
145641,671001795,8
145641,671003755,8
145641,671038184,8
145641,671510053,0
145641,671864173,0
145641,679448594,0
145641,679720200,0
145641,679746048,0
145641,067976402X,0
145641,684863472,0
145641,074322535X,7
145641,743418174,0
145641,080410526X,7
145641,804113475,0
145641,080411868X,0
145641,1400034779,0
145641,1573225789,10
145737,60175400,10
145737,312195516,5
145737,312199430,4
145737,316601950,7
145737,316666343,0
145737,316781142,10
145737,345438329,0
145737,345443284,0
145737,345446860,0
145737,375703861,6
145737,375726403,7
145737,375727345,0
145737,385486804,7
145737,446679364,0
145737,452282829,0
145737,068484477X,0
145737,688170528,6
145737,074322535X,9
146113,60392452,0
146113,60502258,0
146113,60928336,0
146113,60976497,0
146113,61009059,7
146113,61031070,0
146113,70212570,0
146113,312147015,8
146113,312195516,7
146113,312265867,0
146113,312306326,5
146113,312960344,0
146113,312966091,0
146113,312966970,8
146113,312971346,9
146113,312976275,8
146113,312980140,0
146113,312983271,0
146113,031298328X,0
146113,312983867,9
146113,316666343,0
146113,316780812,0
146113,316969443,8
146113,345298349,0
146113,345342968,0
146113,345353145,0
146113,345354613,0
146113,345443284,0
146113,345450728,8
146113,345452550,0
146113,345459202,0
146113,373218397,0
146113,373243790,0
146113,375412530,6
146113,037570910X,0
146113,380012863,8
146113,380702843,0
146113,380718332,0
146113,380718340,8
146113,380804697,0
146113,380805995,0
146113,385234104,0
146113,385336810,0
146113,385490992,0
146113,385508417,0
146113,399142789,0
146113,399150897,0
146113,425136191,0
146113,425154092,0
146113,042516098X,0
146113,425168220,0
146113,425170349,0
146113,425172546,0
146113,425172996,0
146113,425175405,0
146113,425176932,0
146113,440223202,0
146113,440224675,0
146113,440226430,0
146113,440234743,0
146113,440235596,0
146113,044023722X,7
146113,446343455,0
146113,446350982,0
146113,446354732,0
146113,446527017,8
146113,446527033,0
146113,446604232,0
146113,446604658,7
146113,446608653,0
146113,446609943,0
146113,446610542,8
146113,446611212,0
146113,446611476,0
146113,449221512,0
146113,451176723,0
146113,451180216,0
146113,451181379,0
146113,451183665,0
146113,451199685,0
146113,451403703,0
146113,452282195,0
146113,515118230,0
146113,515118656,8
146113,515120278,0
146113,515129933,5
146113,553280341,0
146113,553280368,8
146113,553284363,0
146113,553284789,0
146113,553560247,9
146113,553571885,0
146113,553572040,0
146113,553574639,10
146113,553574663,9
146113,553575384,0
146113,553578685,0
146113,553578693,0
146113,553580191,0
146113,553582658,0
146113,553586122,0
146113,059045367X,0
146113,671000306,0
146113,671000314,0
146113,067100042X,0
146113,671004549,0
146113,671024108,0
146113,671026011,0
146113,671027573,0
146113,671027662,0
146113,671028383,8
146113,671034057,0
146113,671042262,0
146113,671534718,6
146113,671642561,7
146113,671670646,0
146113,671673688,0
146113,671774670,0
146113,671776975,0
146113,671867172,0
146113,679434046,0
146113,679751602,6
146113,684814994,0
146113,688177751,0
146113,740704818,8
146113,743437640,0
146113,786867647,0
146113,786868716,0
146113,786881852,0
146113,080410526X,0
146113,804105820,0
146113,804106304,0
146113,080411109X,0
146113,080411868X,0
146113,805059555,9
146113,805063889,0
146113,842329218,0
146113,884046818,0
146113,1400031354,0
146113,1551668300,0
146113,1551668912,0
146113,1559029838,0
146175,20442203,0
146175,61093327,0
146175,006109921X,0
146175,142000205,0
146175,316602906,0
146175,316666343,10
146175,034538430X,0
146175,034541389X,0
146175,345447840,0
146175,345453816,0
146175,373218400,0
146175,373484003,0
146175,385508417,0
146175,399143947,0
146175,042513525X,8
146175,425144429,0
146175,425147517,0
146175,042516098X,0
146175,425178765,0
146175,425181103,0
146175,440200989,7
146175,044021873X,0
146175,044022165X,0
146175,440224764,0
146175,044023574X,0
146175,440236673,0
146175,044023669X,0
146175,440236819,0
146175,446527165,0
146175,446605409,0
146175,446606243,0
146175,446611611,0
146175,446611921,0
146175,449002411,9
146175,451181379,0
146175,451208765,0
146175,515126772,0
146175,515130966,0
146175,515131083,0
146175,515132187,0
